Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Request Day,Drop Date,Drop Hour,Time Slot,Trip Duration (min),Status Category
2845,City,18.0,Trip Completed,2016-07-13 05:28:29,2016-07-13 06:10:40,2016-07-13,5,Wednesday,2016-07-13,6.0,Early Morning,42.18333333333333,Success
3943,Airport,18.0,Trip Completed,2016-07-13 22:35:38,2016-07-13 23:33:20,2016-07-13,22,Wednesday,2016-07-13,23.0,Night,57.7,Success
4792,City,18.0,Trip Completed,2016-07-14 16:47:15,2016-07-14 17:34:39,2016-07-14,16,Thursday,2016-07-14,17.0,Evening,47.4,Success
5207,Airport,18.0,Trip Completed,2016-07-14 20:57:41,2016-07-14 21:56:21,2016-07-14,20,Thursday,2016-07-14,21.0,Night,58.666666666666664,Success
5890,City,18.0,Trip Completed,2016-07-15 09:43:57,2016-07-15 10:55:22,2016-07-15,9,Friday,2016-07-15,10.0,Morning,71.41666666666667,Success
494,City,19.0,Trip Completed,2016-07-11 09:36:00,2016-07-11 10:02:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,26.0,Success
1485,City,19.0,Trip Completed,2016-07-12 05:21:00,2016-07-12 06:35:00,2016-07-12,5,Tuesday,2016-07-12,6.0,Early Morning,74.0,Success
2042,City,19.0,Trip Completed,2016-07-12 14:30:00,2016-07-12 15:09:00,2016-07-12,14,Tuesday,2016-07-12,15.0,Afternoon,39.0,Success
2561,Airport,19.0,Trip Completed,2016-07-12 21:29:00,2016-07-12 22:44:00,2016-07-12,21,Tuesday,2016-07-12,22.0,Night,75.0,Success
3813,Airport,19.0,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,2016-07-13,21,Wednesday,2016-07-13,21.0,Night,39.45,Success
4260,Airport,19.0,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,2016-07-14,6,Thursday,2016-07-14,6.0,Early Morning,47.916666666666664,Success
4395,City,19.0,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,2016-07-14,8,Thursday,2016-07-14,8.0,Morning,54.4,Success
5919,City,19.0,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,2016-07-15,10,Friday,2016-07-15,10.0,Morning,55.75,Success
6002,Airport,19.0,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,2016-07-15,12,Friday,2016-07-15,12.0,Afternoon,49.35,Success
468,City,20.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:05:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,45.0,Success
693,Airport,20.0,Trip Completed,2016-07-11 13:51:00,2016-07-11 15:01:00,2016-07-11,13,Monday,2016-07-11,15.0,Afternoon,70.0,Success
1178,City,20.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:06:00,2016-07-11,21,Monday,2016-07-11,22.0,Night,61.0,Success
2103,City,20.0,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:18:00,2016-07-12,16,Tuesday,2016-07-12,17.0,Evening,70.0,Success
2292,Airport,20.0,Trip Completed,2016-07-12 18:46:00,2016-07-12 19:23:00,2016-07-12,18,Tuesday,2016-07-12,19.0,Evening,37.0,Success
3339,City,20.0,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,2016-07-13,12,Wednesday,2016-07-13,13.0,Afternoon,49.46666666666667,Success
3694,City,20.0,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,2016-07-13,19,Wednesday,2016-07-13,20.0,Evening,61.81666666666667,Success
4469,City,20.0,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,2016-07-14,8,Thursday,2016-07-14,9.0,Morning,62.916666666666664,Success
6432,City,20.0,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,2016-07-15,19,Friday,2016-07-15,20.0,Evening,39.13333333333333,Success
1895,City,21.0,Trip Completed,2016-07-12 10:20:00,2016-07-12 10:52:00,2016-07-12,10,Tuesday,2016-07-12,10.0,Morning,32.0,Success
1981,Airport,21.0,Trip Completed,2016-07-12 12:23:00,2016-07-12 12:56:00,2016-07-12,12,Tuesday,2016-07-12,12.0,Afternoon,33.0,Success
3744,Airport,21.0,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,2016-07-13,20,Wednesday,2016-07-13,21.0,Night,54.516666666666666,Success
4433,Airport,21.0,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,2016-07-14,8,Thursday,2016-07-14,9.0,Morning,45.5,Success
6039,Airport,21.0,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,2016-07-15,13,Friday,2016-07-15,13.0,Afternoon,26.95,Success
6543,City,21.0,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,2016-07-15,20,Friday,2016-07-15,22.0,Night,78.26666666666667,Success
110,City,22.0,Trip Completed,2016-07-11 05:05:00,2016-07-11 06:06:00,2016-07-11,5,Monday,2016-07-11,6.0,Early Morning,61.0,Success
362,City,22.0,Trip Completed,2016-07-11 08:01:00,2016-07-11 09:18:00,2016-07-11,8,Monday,2016-07-11,9.0,Morning,77.0,Success
666,Airport,22.0,Trip Completed,2016-07-11 13:02:00,2016-07-11 13:45:00,2016-07-11,13,Monday,2016-07-11,13.0,Afternoon,43.0,Success
926,City,22.0,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:34:00,2016-07-11,18,Monday,2016-07-11,19.0,Evening,66.0,Success
1180,Airport,22.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,2016-07-11,21,Monday,2016-07-11,22.0,Night,73.0,Success
1900,City,22.0,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,2016-07-12,10,Tuesday,2016-07-12,11.0,Morning,70.0,Success
2506,City,22.0,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,2016-07-12,21,Tuesday,2016-07-12,21.0,Night,37.0,Success
3064,City,22.0,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,2016-07-13,8,Wednesday,2016-07-13,8.0,Morning,56.71666666666667,Success
3327,Airport,22.0,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,2016-07-13,12,Wednesday,2016-07-13,13.0,Afternoon,58.96666666666667,Success
3601,City,22.0,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,2016-07-13,18,Wednesday,2016-07-13,19.0,Evening,50.11666666666667,Success
4768,Airport,22.0,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,2016-07-14,15,Thursday,2016-07-14,16.0,Afternoon,69.65,Success
5142,City,22.0,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,2016-07-14,20,Thursday,2016-07-14,20.0,Night,31.116666666666667,Success
5366,Airport,22.0,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,2016-07-14,23,Thursday,2016-07-15,0.0,Night,52.46666666666667,Success
5575,City,22.0,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,2016-07-15,5,Friday,2016-07-15,6.0,Early Morning,56.11666666666667,Success
5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,2016-07-15,9,Friday,2016-07-15,10.0,Morning,44.13333333333333,Success
6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,2016-07-15,22,Friday,2016-07-15,23.0,Night,32.15,Success
523,Airport,23.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,49.0,Success
747,City,23.0,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,2016-07-11,15,Monday,2016-07-11,16.0,Afternoon,50.0,Success
1371,Airport,23.0,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,2016-07-12,0,Tuesday,2016-07-12,1.0,Night,71.0,Success
1553,City,23.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,2016-07-12,6,Tuesday,2016-07-12,7.0,Early Morning,60.0,Success
1692,Airport,23.0,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,2016-07-12,7,Tuesday,2016-07-12,9.0,Early Morning,69.0,Success
2114,City,23.0,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,2016-07-12,16,Tuesday,2016-07-12,17.0,Evening,45.0,Success
2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,2016-07-13,3,Wednesday,2016-07-13,3.0,Night,43.96666666666667,Success
4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,2016-07-14,6,Thursday,2016-07-14,7.0,Early Morning,45.45,Success
4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,2016-07-14,12,Thursday,2016-07-14,13.0,Afternoon,69.93333333333334,Success
5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2016-07-15,2,Friday,2016-07-15,3.0,Night,44.65,Success
5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,2016-07-15,4,Friday,2016-07-15,6.0,Early Morning,66.56666666666666,Success
5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,2016-07-15,8,Friday,2016-07-15,9.0,Morning,66.66666666666667,Success
5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,2016-07-15,10,Friday,2016-07-15,11.0,Morning,64.28333333333333,Success
6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,2016-07-15,15,Friday,2016-07-15,16.0,Afternoon,63.56666666666667,Success
357,Airport,24.0,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,2016-07-11,8,Monday,2016-07-11,9.0,Morning,68.0,Success
1068,City,24.0,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,56.0,Success
2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,2016-07-13,0,Wednesday,2016-07-13,1.0,Night,75.08333333333333,Success
2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,2016-07-13,4,Wednesday,2016-07-13,5.0,Early Morning,37.0,Success
3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,2016-07-13,12,Wednesday,2016-07-13,13.0,Afternoon,62.2,Success
3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,2016-07-13,15,Wednesday,2016-07-13,16.0,Afternoon,58.65,Success
3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,2016-07-13,20,Wednesday,2016-07-13,21.0,Night,63.63333333333333,Success
4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,2016-07-14,4,Thursday,2016-07-14,6.0,Early Morning,76.86666666666666,Success
4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,2016-07-14,12,Thursday,2016-07-14,12.0,Afternoon,42.78333333333333,Success
4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,2016-07-14,18,Thursday,2016-07-14,18.0,Evening,32.18333333333333,Success
5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,2016-07-14,21,Thursday,2016-07-14,22.0,Night,60.6,Success
5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,2016-07-15,8,Friday,2016-07-15,9.0,Morning,40.05,Success
6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,2016-07-15,15,Friday,2016-07-15,16.0,Afternoon,55.416666666666664,Success
6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,2016-07-15,18,Friday,2016-07-15,19.0,Evening,72.11666666666666,Success
773,City,25.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,2016-07-11,16,Monday,2016-07-11,17.0,Evening,58.0,Success
1123,City,25.0,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,2016-07-11,20,Monday,2016-07-11,21.0,Night,58.0,Success
2667,Airport,25.0,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,2016-07-12,23,Tuesday,2016-07-13,0.0,Night,65.86666666666666,Success
2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,2016-07-13,5,Wednesday,2016-07-13,6.0,Early Morning,51.86666666666667,Success
3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,2016-07-13,14,Wednesday,2016-07-13,15.0,Afternoon,58.266666666666666,Success
3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,2016-07-13,18,Wednesday,2016-07-13,19.0,Evening,60.45,Success
3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,2016-07-13,20,Wednesday,2016-07-13,21.0,Night,43.233333333333334,Success
4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,2016-07-14,9,Thursday,2016-07-14,10.0,Morning,33.93333333333333,Success
4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,2016-07-14,17,Thursday,2016-07-14,18.0,Evening,63.93333333333333,Success
5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,2016-07-15,5,Friday,2016-07-15,6.0,Early Morning,72.18333333333334,Success
6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,2016-07-15,17,Friday,2016-07-15,18.0,Evening,57.05,Success
6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,2016-07-15,22,Friday,2016-07-15,22.0,Night,46.8,Success
322,City,26.0,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,2016-07-11,7,Monday,2016-07-11,8.0,Early Morning,39.0,Success
793,City,26.0,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,2016-07-11,17,Monday,2016-07-11,18.0,Evening,62.0,Success
898,Airport,26.0,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,2016-07-11,18,Monday,2016-07-11,19.0,Evening,55.0,Success
1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,2016-07-11,21,Monday,2016-07-11,23.0,Night,69.0,Success
2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,2016-07-13,5,Wednesday,2016-07-13,6.0,Early Morning,53.85,Success
3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,2016-07-13,8,Wednesday,2016-07-13,9.0,Morning,28.633333333333333,Success
3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,2016-07-13,16,Wednesday,2016-07-13,17.0,Evening,60.85,Success
3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,2016-07-13,22,Wednesday,2016-07-13,23.0,Night,37.016666666666666,Success
6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,2016-07-15,19,Friday,2016-07-15,20.0,Evening,43.95,Success
204,City,27.0,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,2016-07-11,6,Monday,2016-07-11,6.0,Early Morning,40.0,Success
632,Airport,27.0,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,2016-07-11,12,Monday,2016-07-11,13.0,Afternoon,50.0,Success
763,City,27.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,2016-07-11,16,Monday,2016-07-11,17.0,Evening,66.0,Success
1786,Airport,27.0,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,2016-07-12,9,Tuesday,2016-07-12,9.0,Morning,55.0,Success
1968,City,27.0,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,2016-07-12,12,Tuesday,2016-07-12,12.0,Afternoon,39.0,Success
2088,Airport,27.0,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,2016-07-12,15,Tuesday,2016-07-12,17.0,Afternoon,71.0,Success
2473,Airport,27.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,2016-07-12,20,Tuesday,2016-07-12,21.0,Night,37.0,Success
2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,2016-07-13,5,Wednesday,2016-07-13,6.0,Early Morning,36.96666666666667,Success
3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,2016-07-13,20,Wednesday,2016-07-13,20.0,Night,23.7,Success
4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,2016-07-14,8,Thursday,2016-07-14,9.0,Morning,34.11666666666667,Success
5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,2016-07-14,21,Thursday,2016-07-14,21.0,Night,42.833333333333336,Success
6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,2016-07-15,18,Friday,2016-07-15,19.0,Evening,36.15,Success
6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,2016-07-15,21,Friday,2016-07-15,23.0,Night,74.13333333333334,Success
84,City,28.0,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,2016-07-11,4,Monday,2016-07-11,5.0,Early Morning,36.0,Success
1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,2016-07-11,21,Monday,2016-07-11,21.0,Night,36.0,Success
1676,Airport,28.0,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,2016-07-12,7,Tuesday,2016-07-12,8.0,Early Morning,56.0,Success
2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,2016-07-13,4,Wednesday,2016-07-13,5.0,Early Morning,40.266666666666666,Success
3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,2016-07-13,9,Wednesday,2016-07-13,10.0,Morning,32.96666666666667,Success
3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,2016-07-13,19,Wednesday,2016-07-13,20.0,Evening,50.95,Success
4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,2016-07-14,18,Thursday,2016-07-14,18.0,Evening,56.43333333333333,Success
6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,2016-07-15,20,Friday,2016-07-15,21.0,Night,59.46666666666667,Success
6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,2016-07-15,23,Friday,2016-07-16,0.0,Night,69.6,Success
1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,2016-07-12,6,Tuesday,2016-07-12,7.0,Early Morning,52.0,Success
1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,2016-07-12,12,Tuesday,2016-07-12,13.0,Afternoon,67.0,Success
2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,2016-07-13,5,Wednesday,2016-07-13,6.0,Early Morning,59.85,Success
2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,2016-07-13,6,Wednesday,2016-07-13,7.0,Early Morning,53.86666666666667,Success
3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,2016-07-13,13,Wednesday,2016-07-13,14.0,Afternoon,64.61666666666666,Success
3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,2016-07-13,18,Wednesday,2016-07-13,19.0,Evening,64.66666666666667,Success
3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,2016-07-13,20,Wednesday,2016-07-13,21.0,Night,72.4,Success
4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,2016-07-14,9,Thursday,2016-07-14,10.0,Morning,61.36666666666667,Success
6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,2016-07-15,18,Friday,2016-07-15,19.0,Evening,72.45,Success
6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,2016-07-15,19,Friday,2016-07-15,20.0,Evening,32.666666666666664,Success
517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,39.0,Success
1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,2016-07-12,3,Tuesday,2016-07-12,3.0,Night,53.0,Success
1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,2016-07-12,7,Tuesday,2016-07-12,8.0,Early Morning,52.0,Success
2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,2016-07-12,16,Tuesday,2016-07-12,16.0,Evening,34.0,Success
2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,2016-07-12,22,Tuesday,2016-07-12,23.0,Night,32.0,Success
3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,2016-07-13,8,Wednesday,2016-07-13,9.0,Morning,59.88333333333333,Success
3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,2016-07-13,20,Wednesday,2016-07-13,20.0,Night,39.11666666666667,Success
4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,2016-07-14,8,Thursday,2016-07-14,9.0,Morning,59.916666666666664,Success
4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,2016-07-14,16,Thursday,2016-07-14,17.0,Evening,72.25,Success
5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,2016-07-15,4,Friday,2016-07-15,5.0,Early Morning,34.18333333333333,Success
6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,2016-07-15,20,Friday,2016-07-15,21.0,Night,41.6,Success
6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,2016-07-15,23,Friday,2016-07-16,0.0,Night,48.0,Success
629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,2016-07-11,12,Monday,2016-07-11,13.0,Afternoon,46.0,Success
745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,2016-07-11,15,Monday,2016-07-11,16.0,Afternoon,57.0,Success
1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,38.0,Success
1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,2016-07-12,10,Tuesday,2016-07-12,10.0,Morning,25.0,Success
5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,2016-07-15,6,Friday,2016-07-15,7.0,Early Morning,48.96666666666667,Success
5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,2016-07-15,9,Friday,2016-07-15,10.0,Morning,30.7,Success
6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,2016-07-15,14,Friday,2016-07-15,15.0,Afternoon,56.666666666666664,Success
6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,2016-07-15,22,Friday,2016-07-15,23.0,Night,52.083333333333336,Success
2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,2016-07-12,17,Tuesday,2016-07-12,18.0,Evening,59.0,Success
3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,2016-07-13,11,Wednesday,2016-07-13,12.0,Morning,50.5,Success
3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,2016-07-13,19,Wednesday,2016-07-13,20.0,Evening,61.05,Success
4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,2016-07-14,16,Thursday,2016-07-14,17.0,Evening,33.15,Success
5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,2016-07-15,9,Friday,2016-07-15,10.0,Morning,45.5,Success
6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,2016-07-15,17,Friday,2016-07-15,17.0,Evening,44.28333333333333,Success
6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,2016-07-15,21,Friday,2016-07-15,22.0,Night,74.33333333333333,Success
145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,2016-07-11,5,Monday,2016-07-11,6.0,Early Morning,65.0,Success
735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,2016-07-11,15,Monday,2016-07-11,16.0,Afternoon,65.0,Success
918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,2016-07-11,18,Monday,2016-07-11,19.0,Evening,42.0,Success
1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,2016-07-12,5,Tuesday,2016-07-12,6.0,Early Morning,57.0,Success
1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,2016-07-12,11,Tuesday,2016-07-12,12.0,Morning,70.0,Success
3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,2016-07-13,8,Wednesday,2016-07-13,9.0,Morning,57.38333333333333,Success
3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,2016-07-13,23,Wednesday,2016-07-13,23.0,Night,24.716666666666665,Success
